dataset,radius,slot,dist_km,plain,decrypted
k5_jellybean,5.0,135,4.550807509126524,1,0.9999999999056708
k5_jellybean,5.0,74,4.97455727967517,1,1.0000000005144136
k5_jellybean,5.0,82,14.129190206238677,0,1.7824943110797888e-10
k5_jellybean,5.0,7,42.52616633854866,0,-1.0260297232568467e-09
k5_jellybean,5.0,286,43.17310684804247,0,1.1160646450090275e-09
k5_jellybean,5.0,262,43.17310684804247,0,-6.422656539165368e-11
k5_jellybean,5.0,48,43.75085451683888,0,2.5889492859219925e-10
k5_jellybean,5.0,288,43.78026857877919,0,-6.769874094041983e-11
k5_jellybean,5.0,229,43.78026857877919,0,-5.914271732613418e-10
k5_jellybean,5.0,46,43.780326393978925,0,-2.1496196495866237e-09
k5_jellybean,5.0,114,43.83586433099302,0,-1.2419064199675283e-09
k5_jellybean,5.0,0,586.795550241555,0,-9.414869896653635e-10
k5_jellybean,5.0,2,586.795550241555,0,-7.017736042394976e-10
