dataset,radius,slot,step_input,he_output,dist_km
k5_kitkat,0.5,1216,-0.03309987193273552,-5.501971806343936e-10,160.9378740413173
k5_kitkat,0.5,1217,-0.033197135936498964,3.6421125890523277e-10,161.1741563536305
k5_kitkat,0.5,1218,-0.033179312052188895,1.5813551708938915e-09,161.13088292827368
k5_kitkat,0.5,1225,-0.033179312052188895,5.893208772741173e-10,161.13088292827368
k5_kitkat,0.5,1226,-0.033179312052188895,-5.953379506460486e-10,161.13088292827368
k5_kitkat,0.5,1228,-0.033179312052188895,2.76621540552417e-10,161.13088292827368
k5_kitkat,0.5,1229,-0.033179312052188895,2.4109862962173095e-10,161.13088292827368
k5_kitkat,0.5,1273,-0.033179312052188895,-1.3057156354985695e-09,161.13088292827368
k5_kitkat,0.5,1274,-0.033179312052188895,1.438564627502098e-10,161.13088292827368
k5_kitkat,0.5,1277,-0.033179312052188895,-8.142038372672414e-11,161.13088292827368
k5_kitkat,0.5,1278,-0.033179312052188895,2.850753411213355e-10,161.13088292827368
k5_kitkat,0.5,1279,-0.033179312052188895,2.340195315383116e-10,161.13088292827368
k5_kitkat,0.5,1282,-0.03318188312260426,5.742136759807853e-11,161.13712577669645
k5_kitkat,0.5,1283,-0.03317783358999072,4.6426722106497086e-10,161.12729294607422
k5_kitkat,0.5,1284,-0.033176425668953735,2.0522664204027345e-10,161.12387417662757
k5_kitkat,0.5,1285,-0.03317513147193344,1.9828906610667945e-10,161.12073149233893
k5_kitkat,0.5,1286,-0.033173627436651656,-5.272856221545057e-10,161.11707918311006
k5_kitkat,0.5,1289,-0.033216526446192045,-2.5448261003767123e-10,161.22122009349835
k5_kitkat,0.5,1290,-0.03321928107148019,3.4612467960952045e-10,161.22790487693467
k5_kitkat,0.5,1295,-0.033314241986483396,-4.020138228662436e-10,161.45818193108852
k5_kitkat,0.5,1296,-0.033314241986483396,3.0599017464992817e-10,161.45818193108852
k5_kitkat,0.5,1313,-0.033365972806236203,1.3396674871813116e-10,161.58348936223618
k5_kitkat,0.5,1321,-0.033365972806236203,-2.4646416611399297e-10,161.58348936223618
k5_kitkat,0.5,1333,-0.033365972806236203,-3.2289302465320705e-11,161.58348936223618
k5_kitkat,0.5,1334,-0.033365972806236203,-6.111319892066999e-10,161.58348936223618
k5_kitkat,0.5,1345,-0.03339141197708973,1.7636144419624832e-10,161.64507497029015
k5_kitkat,0.5,1346,-0.03339141197708973,2.784467392708007e-10,161.64507497029015
k5_kitkat,0.5,1347,-0.03339141197708973,4.4072260798176063e-10,161.64507497029015
k5_kitkat,0.5,1348,-0.03339141197708973,8.529284208509028e-10,161.64507497029015
k5_kitkat,0.5,1356,-0.03339141197708973,4.654512800395976e-10,161.64507497029015
