radius,slot,step_input,he_output,dist_km
0.5,2542,-0.03477153443099635,6.883550119099555e-10,164.95175122326265
0.5,2545,-0.03477153443099635,-3.909846519966514e-10,164.95175122326265
0.5,2546,-0.03477153443099635,4.25434308033573e-10,164.95175122326265
0.5,2547,-0.034772370456188785,-9.133354517629077e-10,164.95373419188695
0.5,2552,-0.03477425647855231,-3.6756656015372984e-10,164.95820756184702
0.5,2554,-0.03477032901159909,-6.345079632430693e-10,164.94889204635092
0.5,2562,-0.03470598856045992,-6.186480694964234e-11,164.79620866653784
0.5,2565,-0.03470598856045992,-5.075916594950071e-10,164.79620866653784
0.5,2568,-0.03466405102478917,-2.3555430472570523e-10,164.69661242150374
0.5,2569,-0.03466405102478917,-4.1721913579146006e-11,164.69661242150374
0.5,2570,-0.034662597035992566,5.126983694706963e-10,164.69315830511695
0.5,2623,-0.03551762144174859,-2.0759637660730994e-10,166.71201384608878
0.5,2628,-0.03551506881322301,7.175811894325021e-12,166.70602304992715
0.5,2629,-0.035512544604412916,-6.001819211126397e-10,166.70009874064263
0.5,2630,-0.035512544604412916,4.88902281267394e-10,166.70009874064263
0.5,2633,-0.035512544604412916,3.618996113135316e-10,166.70009874064263
0.5,2634,-0.03551762144174859,2.374190112074818e-10,166.71201384608878
0.5,2635,-0.03551492102103546,3.516497363861332e-10,166.70567618798034
0.5,2646,-0.035496736400404634,6.582931428783815e-12,166.66299215175732
0.5,2654,-0.035496736400404634,-2.2259798368985588e-10,166.66299215175732
0.5,2655,-0.035496736400404634,-6.708475146889591e-11,166.66299215175732
0.5,2657,-0.035496736400404634,-9.35203884415733e-10,166.66299215175732
0.5,2658,-0.035496736400404634,-2.802871949644948e-10,166.66299215175732
0.5,2660,-0.035496736400404634,3.735071224177689e-10,166.66299215175732
0.5,2661,-0.035496736400404634,-6.521533386631458e-11,166.66299215175732
0.5,2948,-0.028988968407385036,1.8873833800373474e-10,150.61276484106088
0.5,2949,-0.028948210672010338,-3.9007705051352763e-10,150.50684995242355
